id,feat0,feat1,feat2,feat3,feat4,treatment,target
14357,-1.9325852,-0.5969207,0.427593,0.15323475,-0.54697454,1,200
14358,0.12182007,-1.5230632,-0.43432197,-1.2169371,-0.058609646,0,324
14359,-1.3969375,2.4776297,-0.33542544,1.3947053,0.21632332,0,675
14360,-0.8595709,-0.2688391,-1.4197626,-0.2512558,1.6526504,0,641
14361,2.2275074,-0.96881455,0.9517046,-1.2207208,-0.06900591,1,1062
14362,-1.0787407,-0.7636944,0.2819731,-1.0822469,0.572218,0,367
14363,-0.19931147,-0.017360406,-1.0058012,-0.16399592,0.79163027,0,418
14364,-0.7398836,1.4749599,0.10653293,0.23298325,-0.27843118,1,603
14365,0.4776076,-0.52278256,0.66612107,0.15640645,0.63352156,1,703
14366,-0.58843756,-0.42814496,0.4485522,-1.14024,2.2028801,1,554
14367,0.49288046,-0.42495576,-0.17830208,0.07697153,-0.5648589,0,255
14368,0.65489,0.3588087,-1.205509,-0.8232462,-0.685006,0,177
14369,-0.19598898,-0.33484545,2.103758,-1.3574878,-0.8776223,0,626
14370,-0.23621872,-0.10022638,-0.48121268,0.5658315,-0.14542665,1,482
14371,-0.7568953,0.62531906,0.47028315,2.120975,0.07035888,1,872
14372,-0.67307097,-0.22907369,2.3150146,-0.32066765,-0.3529739,1,592
14373,1.0700779,-3.120271,-1.8629146,-0.11270498,-1.4512261,1,442
14374,-1.6471945,-0.4751608,0.73248804,-0.51316476,-0.47185072,1,229
14375,-0.96586835,-0.61879534,-0.9810473,1.7949784,1.5729465,0,1068
14376,0.5922879,1.2787987,0.8549716,0.984289,0.72428524,0,1018
14377,1.3350708,-0.12554558,0.40103754,0.7453572,0.5918365,1,1108
14378,-0.47866687,0.4035327,-1.0566231,1.3079243,0.27426243,1,681
14379,0.79407656,2.6024334,0.15513383,-0.68393964,0.94916296,0,760
14380,0.36743423,0.912358,0.3477443,-0.16555317,-0.6446925,1,821
14381,1.1612818,-2.517084,0.029799355,1.0715808,0.0056034382,0,451
14382,-0.40438566,-0.16397008,1.1245105,-1.6020414,1.8006412,1,538
14383,3.183963,1.2908094,-0.24265647,1.2320297,2.5912306,0,1465
14384,-1.532047,-0.36384946,-0.6106439,-0.5482378,1.3752778,0,625
14385,-0.005253981,-1.9906601,-0.6775026,0.63747096,-0.8703924,0,323
14386,-0.7785054,-1.4218347,0.06643647,-0.40655464,0.2827291,0,388
14387,0.046543352,-0.7981972,0.6390556,-0.11823661,0.3872897,1,438
14388,-0.42635983,-0.21950325,0.28747195,-0.008431825,-0.8914274,0,319
14389,-1.1823174,0.18145117,0.39172778,1.7326334,0.51143056,0,806
14390,-0.21230474,1.2129085,-1.0867264,1.5955954,0.2627972,0,553
14391,0.3763715,-0.14991938,-2.0391302,0.55935884,0.43762293,0,432
14392,1.5176567,0.2794154,0.1521126,0.12601063,1.5643975,0,817
14393,-2.1045213,0.066861264,1.305808,-0.4251737,-2.7290897,0,472
14394,0.8525536,1.2485296,-1.4530774,1.2703528,-1.2108053,0,267
14395,1.6750416,-0.8006298,3.212553,-1.1490375,1.7393159,0,1058
14396,-0.20640947,-1.082582,-0.72844285,-0.10322769,-1.5189013,0,321
14397,0.63199073,-0.03685704,0.6006781,0.06764739,-1.1128153,1,730
14398,-0.25674754,-0.46029583,0.24261448,-0.039693967,1.82811,1,711
14399,1.1390226,0.6099552,0.042734098,-0.53217876,-1.163569,0,482
14400,0.78459245,-0.84924394,-0.48868638,0.004485291,0.37287724,0,327
14401,1.9219637,0.015275084,-1.2836754,0.88555473,-1.2207235,1,727
14402,-0.4989799,-1.2570229,-0.51250094,0.60348904,2.4214005,1,909
14403,-0.58586144,0.5544189,-0.04732393,1.1426784,-0.6561098,1,451
14404,1.4584836,0.06818527,-0.6940066,-1.4710711,0.8071691,1,716
14405,1.0150523,1.0155555,-0.8811958,1.7642266,1.3942055,0,943
14406,1.1323683,0.15995447,1.6196917,0.5308602,-0.07430529,0,807
14407,-0.7914596,-0.5892536,-1.2637216,-0.82006216,0.13955216,0,378
14408,1.1094619,2.8233843,0.06955033,1.4777758,0.6689016,1,1942
14409,0.8552806,0.23093833,0.40390527,0.44546562,1.7383151,0,900
14410,0.56355536,0.93042696,0.16656145,0.3929726,0.7363404,1,1072
14411,-1.4899229,1.7370619,-1.0708246,1.988226,0.13311996,1,807
14412,0.40569347,-0.52805,-0.2590421,-1.2340668,0.76186746,0,252
14413,-1.0769677,-0.4494394,-0.5064756,0.5223486,-0.9434411,1,304
14414,0.68204033,-0.290624,0.965013,0.251541,-1.3247128,0,482
14415,1.5806786,1.0408086,-0.6616671,-0.66708755,0.5595446,0,459
14416,-0.5429397,0.12965102,-1.5315872,1.0307572,1.7208642,0,866
14417,-1.0960457,1.7171608,-0.5999513,-1.063489,0.06492786,0,267
14418,-1.5401137,0.11748113,-0.66130877,1.6520741,1.2394425,0,1003
14419,-1.5306057,0.13846017,0.9590341,1.0068002,0.084900305,0,619
14420,-1.3666061,-0.9011969,-0.33200136,-0.68055737,-0.7815741,1,227
14421,0.6260516,-0.71542567,-0.9347676,0.8463075,-0.09833984,0,383
14422,0.0955927,0.35746816,-1.4553477,0.0054213335,1.8086023,1,776
14423,-0.895245,0.6376892,-0.13097595,0.47177482,1.0875785,0,633
14424,-1.2362096,-0.7082073,0.09142986,-0.8183833,1.1523844,0,516
14425,-1.8498014,1.5153588,-0.14892788,0.73589337,-1.1218684,1,321
14426,-0.81589335,-0.47756657,0.53699225,0.7580489,0.50238246,1,593
14427,0.85376024,-0.381391,1.1179936,-0.27118102,1.1751336,1,963
14428,-1.0813969,-0.065017946,0.53294086,0.17558053,0.07826441,1,340
14429,-0.6495457,0.23258258,0.96644145,-1.0757097,-0.071283616,1,453
14430,0.9166733,0.14148343,1.5548568,-0.036697153,-0.23098902,1,1002
14431,1.196722,-0.7400145,-1.4333792,-0.39894205,0.11330123,1,476
14432,-0.5800331,0.63681954,-1.2098241,-0.22976488,-0.87340397,0,274
14433,-0.475514,0.2392266,-0.2136022,0.70046103,-0.0761296,1,515
14434,1.2266445,-1.0348098,0.25181898,0.47684178,-0.80004364,0,267
14435,0.2287602,1.3543664,0.16107117,-0.45687532,2.6025124,0,914
14436,-0.05266213,1.0669948,-0.82778096,0.43893552,-1.2798257,0,210
14437,1.0948901,-0.04771227,-0.93456954,-1.170265,-0.6253103,1,544
14438,-1.0561795,-0.82431346,0.7237627,-0.4805753,-0.8449805,0,408
14439,-0.52702665,-0.42233497,0.5073452,2.036015,-1.4615507,0,437
14440,-0.92676824,1.0329311,-1.2754412,-0.7474,0.38034216,1,397
14441,-0.34753343,-1.5825237,-1.45471,0.9097369,-0.9400251,0,355
14442,0.74265623,-1.0816668,0.9870385,1.4130949,0.26375237,0,693
14443,-0.36393028,-0.48142412,1.3828564,-0.12463894,-0.9925037,0,445
14444,-0.7238128,-0.6699791,-0.19701904,-0.5333502,1.1936042,0,483
14445,0.21839972,0.658473,0.10110665,0.084055215,-0.8532617,1,642
14446,0.35836944,0.21844801,-0.994083,-0.4328733,0.67929846,0,275
14447,-0.21727204,-1.4549203,-0.74973404,1.903725,-0.5167713,1,586
14448,-0.5560072,-0.021911534,-0.17494561,1.2759005,1.0570071,0,800
14449,-1.504437,0.94802946,-1.2590995,-0.6709763,0.7428664,1,330
14450,1.5864027,-0.28708324,-0.35313785,0.087814935,0.038463354,1,789
14451,0.34683287,2.3503687,-1.3242906,-0.23444942,0.45827925,0,385
14452,0.57953995,-0.60724044,-0.5947651,0.7405446,-0.64025074,0,270
14453,0.459162,0.4695366,-0.5951493,-0.45585105,-0.12350416,0,241
14454,0.69397837,0.51774925,0.73911583,-1.5864024,1.2107,0,547
14455,0.97678554,-0.8068993,0.87967956,0.6317846,1.295897,0,782
14456,0.30322573,0.26347384,1.2582101,-0.7292515,1.7615819,0,793
14457,-1.3864058,-0.68426794,1.202164,-0.5043845,0.76925695,0,530
14458,-1.907236,1.2954782,-1.4741569,0.6104033,-1.2253665,1,284
14459,1.2666353,0.114340425,-0.124797,-0.21845232,-0.510322,1,783
14460,1.648068,-0.7514071,0.5345452,-0.63747746,2.7774816,1,1237
14461,1.6778078,-1.1947609,-0.34785056,-0.60446095,-1.2930952,0,218
14462,-1.3983401,-1.4678876,1.5734495,-0.59988505,0.8838053,1,295
14463,1.6231366,0.030201137,-2.7461138,0.7600126,-2.1466267,0,79
14464,-1.8102559,1.6986225,1.3551044,0.17385997,-1.4264151,1,596
14465,-0.6551082,-0.3878048,0.5334413,1.4303873,2.1532347,0,1063
14466,-0.48432863,0.98820597,2.1973412,0.26599163,0.332608,0,911
14467,0.13227694,2.1233091,-0.35154364,1.6911043,-1.9302701,1,947
14468,2.228604,-1.9697397,-0.26001105,-0.68973374,0.12483924,0,88
14469,-0.5574791,0.15963489,-0.577004,-0.86327916,-0.41172606,0,339
14470,-0.017082378,0.6075979,-1.6627833,-1.172689,-1.0468762,1,447
14471,0.8435029,2.3470156,0.2086375,-1.5922247,-1.1671444,1,1356
14472,2.2244964,0.17451374,-0.22318879,-1.3435374,-0.14517277,0,466
14473,-1.9559053,0.73812485,1.6256443,0.38212687,-1.3708614,0,529
14474,-0.40741956,2.9540353,-0.693806,0.23075178,-0.40227887,0,494
14475,-1.0713542,-0.44702274,-0.72908354,0.42549732,0.45040035,1,451
14476,0.72591215,1.9741882,-1.5433047,-0.88327736,0.64176834,1,876
14477,1.4785533,0.9390471,-1.6011593,-0.1341771,1.8798696,1,1147
14478,-1.1863974,-1.0571717,-1.0054438,0.18921031,-0.17205694,1,231
14479,1.2684152,0.97372913,1.3115366,1.8077289,-0.5795875,1,1525
14480,0.2595629,-0.9409315,-0.89800763,0.005206786,1.5745184,0,577
14481,1.0040299,-0.32273898,-0.124251015,0.4757055,-1.1211694,0,300
14482,-0.9376662,-0.64470184,1.746631,1.7951707,0.010512606,0,749
14483,-1.5815504,1.8206521,0.716656,0.06685053,0.43100327,0,601
14484,-2.1892927,-0.087620124,-0.25404307,0.08160046,1.2854257,0,749
14485,-0.31186777,0.4820888,0.49376795,1.2306434,1.5479188,1,1075
14486,0.48415586,-0.2564114,-0.8338629,-1.041035,-0.016087819,1,458
14487,-0.075497195,-0.17736158,0.37233657,0.7468672,0.58825326,1,682
14488,1.0008212,-0.7182112,0.5381067,2.0751557,2.892509,0,1360
14489,-0.81342036,0.9008212,0.59063476,-0.9914299,1.1174676,0,436
14490,0.270317,-0.63108,-0.52611154,0.27583173,0.20439334,0,332
14491,-1.1654302,0.08774654,2.2381291,-0.7498033,-1.4195482,0,598
14492,0.16016458,-0.45366663,-0.63071287,1.2321599,1.0359092,1,853
14493,0.87325644,-1.4618651,-0.8653514,1.2305939,0.13872735,0,516
14494,-1.4817628,-1.8963612,-0.23176286,-1.034487,-1.901697,0,489
14495,-0.49072775,-0.5187106,0.6719391,-0.862188,0.47453746,0,339
14496,0.3720403,-0.0844838,1.0320922,-0.4773901,0.6520911,1,770
14497,0.35555243,0.09515676,-0.46497372,-0.09643107,0.2561915,1,456
14498,0.54193157,-1.1413915,-0.65377176,-0.6619972,-1.8599693,0,286
14499,-1.2012547,0.570564,-0.46893948,-0.051063173,-1.0977578,0,379
14500,0.21060607,0.30084068,-0.7379434,1.8555024,-0.42269933,1,717
14501,-0.47635135,0.5780703,-1.9205186,-0.46727213,-0.4385862,0,302
14502,-0.76192755,-0.49259424,1.2301325,1.4353241,0.42147216,0,705
14503,-1.7007754,0.50555336,-0.89801836,-0.02968431,0.5314646,1,387
14504,1.630438,-0.783814,-0.8772417,-0.39194724,-0.53690434,1,562
14505,-0.52371514,-0.2586694,-0.9450266,-1.8651203,-0.6516854,1,338
14506,-0.77873975,-1.5791471,-1.2227547,1.6805413,-0.2960315,1,578
14507,-0.44170037,-0.526857,0.55434257,-0.9508911,0.4681472,0,304
14508,0.9517808,-1.6158085,-0.92559296,0.5530818,-0.14243247,0,280
14509,0.632028,-0.48401383,0.0017507498,0.51921,0.8343525,1,731
14510,1.5481138,-0.39028713,0.85874075,0.53050625,0.26322955,1,1111
14511,-0.33879122,0.25809515,-1.0612637,-0.84267074,0.5865929,1,374
14512,-0.7470678,0.75696456,-1.0592397,1.164326,-0.5797787,1,487
14513,1.1600243,-0.91660273,-0.08917018,-1.7677798,-1.6522036,0,217
14514,-0.17328764,-1.1798291,0.7167949,0.14427324,-0.3273696,0,310
14515,-0.56838155,0.20128828,-2.5611548,0.11652438,-0.66184217,0,325
14516,-1.9851682,0.2769348,1.5954154,-0.41948557,0.1831668,1,218
14517,0.8160921,-0.8917423,1.1921883,0.7957303,-0.98999405,0,440
14518,-0.17876929,1.3465077,1.2332805,1.3429604,2.1921864,0,1357
14519,0.5551654,0.19575809,1.3838264,0.01465646,-0.9504537,1,908
14520,-0.64528584,1.2722663,1.4148766,0.41438007,0.413386,1,976
14521,0.23832247,0.23072952,1.4889336,-0.37863734,0.4252587,1,885
14522,0.26400658,0.6268873,-0.5162525,0.6615955,-0.09586957,0,418
14523,-0.7606614,0.8189449,0.47470328,-1.1150974,0.5601157,1,509
14524,1.4219728,-0.57626855,-0.1443296,1.9389384,-0.03579512,0,689
14525,-0.43201995,0.41502136,0.59537125,-0.9305055,-0.51541114,0,382
14526,-0.9543981,-0.47053203,0.43686515,0.19429508,-0.3163021,0,376
14527,0.6801846,1.2412314,-1.0311569,1.1726887,1.5278301,0,816
14528,0.19962701,1.0359106,0.8587065,-0.39861295,-0.29101673,1,877
14529,1.3500017,0.11937063,0.8449168,1.0130888,-1.4653904,0,562
14530,2.184364,1.0524026,-0.0150812315,0.8071738,-0.25151652,1,1464
14531,-0.70732164,-0.8923343,-0.549978,1.8382642,0.6878029,1,806
14532,0.42738202,0.1314516,-1.0626181,-0.45114625,0.58362323,1,498
14533,-0.14567919,-1.1758655,0.29929864,1.5567471,-0.60790616,1,527
14534,-1.2678657,1.1568954,-0.12889844,-1.0015045,2.7113988,0,651
14535,0.3613918,-0.095292285,0.22860381,0.21789235,-2.3657842,1,523
14536,-0.024411695,-0.967667,0.9909614,1.2647413,-0.7486605,0,401
14537,1.0819349,0.67039526,-0.16133477,0.98873895,1.388334,0,903
14538,0.37227556,-0.8379913,-0.03664551,-1.6247476,1.7789809,1,435
14539,-0.71160066,-0.3404402,1.2237457,0.26284832,0.25293025,0,511
14540,0.7232418,-0.23165168,0.057150282,-0.6607015,0.74488145,1,610
14541,0.23058788,-0.90822244,0.10824769,0.6140573,0.7153487,1,669
14542,-0.1736326,1.6066934,-0.05644042,-0.3839334,0.30138582,1,754
14543,0.20556639,-1.382018,-1.4052836,0.9119893,-0.3048146,0,412
14544,0.6923345,-0.52585477,1.1045625,-0.14765295,1.7462153,1,1048
14545,2.4445693,1.4368541,0.90241575,-0.60656035,-0.98583883,1,1718
14546,-1.714176,0.47549027,-2.0910916,2.6754816,-1.7308319,0,602
14547,-0.6586932,-0.8611219,-0.3906875,0.28656584,-0.005617264,0,388
14548,1.2415407,0.8277015,-0.9815932,-0.21419577,-0.46549,1,813
14549,-1.2767175,-0.20618604,-0.16573602,-0.10454618,-0.47103176,1,286
14550,0.74470085,-0.8568497,-0.8381945,0.21869722,-0.18580478,0,245
14551,-0.8321109,1.0574915,-0.24004279,0.69956464,-0.8217974,0,287
14552,-0.5127765,0.7445164,-0.75973094,-0.5876767,-0.6712639,1,355
14553,-0.6832515,0.73130184,0.7033748,-0.36200228,-0.17952548,0,460
14554,-0.67848927,1.4658369,1.6333793,1.2817315,-0.50215656,1,1051
14555,1.2933502,0.07326362,-0.24015059,0.737124,-0.51627904,0,451
14556,1.0396096,1.0535744,-1.4757484,0.6141876,-0.29099473,1,743
14557,0.25941432,0.4418128,2.1713204,0.081150696,0.6925359,1,1207
14558,1.7950636,-1.3341726,-0.11509324,-1.464231,1.2992533,0,219
14559,-1.5628629,0.5982958,-0.25643772,-1.7059859,-0.17673257,0,360
14560,0.6863682,-0.053285737,1.6792593,0.415332,0.5110132,1,1092
14561,2.1809218,-1.1583297,-1.0849952,-0.17300107,0.12927747,0,70
14562,0.5651628,0.99414283,-0.9400908,0.74635637,0.5446737,0,542
14563,0.3185846,-0.6637581,-1.1109042,0.506275,0.5313806,1,610
14564,-0.52758276,1.116525,0.57353395,0.2327929,0.5804824,1,801
14565,0.567628,2.3725133,1.2262048,0.53436536,-0.19371422,0,918
14566,0.97016746,-0.71969134,-0.4470237,1.1983256,-0.58896744,1,605
14567,-0.22431871,-1.0220109,0.16691741,1.2369438,-0.8075175,0,378
14568,1.767664,0.13003516,0.13858372,0.5441499,0.033481203,1,1148
14569,-0.5939133,1.7457411,-0.6409766,-0.5659419,0.43874696,0,331
14570,-0.9982624,1.2895277,-0.9329675,0.10803722,-0.7322039,1,387
14571,-0.09515731,0.4210677,-2.079224,0.46535978,-0.9210821,1,399
14572,0.54728955,1.6647505,0.30440542,-0.10633857,-0.8014682,0,582
14573,1.1822196,-2.1065078,0.002199974,-0.08999594,0.648227,1,588
14574,0.88789046,-0.5114624,-0.7496503,0.088077836,0.29277802,0,273
14575,-0.47845998,-0.54041636,0.696768,0.4755929,0.46447244,0,546
14576,-1.167742,0.95976377,1.500125,-1.9102366,0.40293705,0,600
14577,1.5036312,1.7474822,-0.84473646,-1.1999346,1.144115,1,1155
14578,1.313547,0.15485168,1.0698715,0.21173555,0.2915528,0,736
14579,0.75883776,-0.5031084,1.7620933,-1.1506722,-0.9528083,0,605
14580,-1.2518722,-0.33614764,-2.003897,-1.802336,-0.6522954,1,247
14581,-0.1611086,-2.1615639,-0.25142455,-1.4915546,0.11558077,1,322
14582,-0.38823882,1.336395,0.9373089,0.0061893505,-0.047358964,1,809
14583,-0.5176264,0.6641911,0.45090953,-1.6657813,-1.4850551,0,425
14584,1.4421695,-1.2557247,1.4090955,-0.00058644084,-1.6652005,1,802
14585,0.27887854,-0.21890801,-0.12846953,0.045553967,1.8550006,1,796
14586,1.4618124,0.15362561,-1.9914562,-0.33911473,0.22373627,1,560
14587,0.6224043,-0.3180212,-1.0517733,0.3035648,-0.10038755,0,278
14588,0.1592621,1.1735885,0.8939698,-0.095245466,0.8885147,1,1109
14589,2.5553503,0.18734142,-0.6669238,2.6732035,-1.5998175,1,1334
14590,1.4486512,0.7982081,0.5966293,-0.80526924,-2.143315,1,1152
14591,-1.4125608,-0.6106426,1.6922771,0.067348294,1.4193311,1,531
14592,0.06610811,-0.38835722,1.164688,0.45264786,-0.019591028,1,602
14593,0.10671055,-0.75374544,-0.5364816,-2.0281816,-0.42417336,1,428
14594,-0.18392377,0.7999306,0.6316062,-1.0128324,0.06283789,1,676
14595,-0.6200024,0.60228163,0.18617064,-0.21368615,1.8902783,1,746
14596,-1.7235084,-0.35868368,-1.0802152,1.538443,-0.52213573,1,460
14597,-0.27469105,0.42698592,0.46536446,0.8851613,-0.7286654,0,429
14598,1.1188586,0.4981542,0.25720897,0.62476116,-0.99547285,0,492
14599,-0.14249048,-0.43250448,0.8236676,1.7558397,-0.39561766,0,633
14600,-0.54262376,0.2405069,-0.14978136,-1.0453393,0.391083,0,308
14601,-0.57484716,-0.30602163,-0.11161191,0.7093325,-0.88390315,1,303
14602,0.29966694,0.10361744,0.5366377,-1.8246702,1.876483,0,435
14603,-0.03157491,1.3568051,0.524041,0.54600924,-1.7100024,0,518
14604,-0.87791246,1.5715771,-1.775246,0.3791511,-0.5479641,1,412
14605,-0.93852425,0.7602581,1.2900876,2.042197,0.8472054,1,1129
14606,-0.20473747,2.3974156,1.1904591,1.1256742,0.64129746,1,1574
14607,-0.27310637,0.2041049,0.22465682,1.597757,0.86680436,0,823
14608,-2.6799674,1.2927912,-1.1689086,1.5500779,1.3203279,1,783
14609,0.48997965,2.12453,-0.13301225,0.35406163,-0.14387245,1,1158
14610,-0.4971048,1.2721303,0.19347882,0.60065967,-0.024208358,1,724
14611,-0.23598917,1.8656827,-2.4460044,1.1900557,-0.011510059,1,788
14612,1.6650198,1.740553,-0.32279393,1.1290197,-1.4624844,1,1301
14613,0.03980224,-0.25251374,-0.86311334,-1.1986523,0.3183458,1,349
14614,-0.02375238,1.0504347,0.6022277,-0.36675325,-0.3115599,0,518
14615,-0.76568455,1.906463,-1.0229778,0.46377516,0.8231144,0,491
14616,-0.77880925,2.929296,-0.7851738,-0.517689,0.2767378,1,831
14617,-0.33775347,-0.8634708,-0.18055122,1.6635193,0.011029399,0,670
14618,-1.3606234,-2.3216975,0.516311,-1.0167551,1.5447807,0,588
14619,1.0344409,2.7794454,-1.5124757,-1.3132802,-1.0661398,0,406
14620,1.3352973,0.12399421,1.4372061,-0.8059085,-1.0347675,0,684
14621,-0.8042511,0.69950163,-2.2346022,-0.28360263,0.4500712,0,353
14622,1.0609367,-0.1345421,0.4159183,-1.0080467,-0.16295397,0,439
14623,0.48873243,1.1509162,-0.07081298,-1.2650707,0.36290509,1,862
14624,0.1329548,0.2426141,-0.21608923,0.9673719,-0.6270841,1,525
14625,-0.5135596,0.28877053,1.269363,-0.5838695,-0.23757347,0,461
14626,-1.3000631,-1.8210827,0.48419434,-0.36299974,0.27298382,0,451
14627,0.48032117,0.24262485,-0.00092726044,-0.00013049175,0.36206397,1,661
14628,0.1932159,-0.2571919,1.1852562,1.3567415,0.8857566,0,960
14629,-0.7277865,0.23535684,0.7189364,-0.65251654,0.9346973,0,414
14630,0.79631543,-0.085590035,-1.1336266,-0.19275291,-0.7660407,1,486
14631,0.75986844,1.680633,-0.7038552,1.1451871,-0.38790417,0,535
14632,0.3742992,1.2787043,1.5690999,-0.89171964,1.096686,1,1203
14633,1.6014291,-0.36232787,0.07768375,-1.0533004,-0.1403833,0,387
14634,-0.4446744,0.69147736,-0.31962132,0.13472457,-0.24679245,0,239
14635,-0.5880449,-0.68051857,-0.14238119,0.26334706,1.6288222,0,725
14636,1.5130081,-0.6395205,0.24332495,-0.20344318,0.7308153,1,834
14637,-0.42712867,-1.0174432,-0.9578101,-0.059665393,-0.23781775,1,315
14638,-0.89893776,-0.8351954,0.0067916415,-1.4581984,-1.6275868,1,305
14639,-0.8306566,1.361306,1.2329484,-0.6961649,0.35838145,1,748
14640,-0.87603486,1.4580133,-0.38211006,-0.7947327,-1.6358329,0,288
14641,0.2517625,-0.87069225,-0.7711414,-0.13338988,-2.297869,0,258
14642,0.4772197,-0.59823155,-0.4085338,0.13952304,0.8252246,1,582
14643,0.18921916,2.0023017,-0.0397508,-0.5620187,-0.037393235,1,1020
14644,1.2482333,0.56485033,0.21194595,-1.153111,0.8590497,1,976
14645,1.1187146,2.1109893,0.32515344,-0.38862637,2.0598154,0,1038
14646,-0.07599682,0.005568698,0.54098016,-0.9653311,0.81112176,0,378
14647,0.73945373,-0.087016426,-1.4319857,0.40480885,-0.4809388,1,483
14648,-0.99345493,-1.342312,0.9579268,0.269217,2.1632385,1,774
14649,0.5157456,-1.3551502,-0.6934033,-0.8387254,-0.048570335,1,406
14650,-0.6563656,-0.6839023,0.74393654,1.0705873,0.23979045,0,612
14651,-0.7828868,1.69229,0.26286775,-0.6393995,-0.62724847,1,693
14652,0.33683056,0.9983068,1.5858412,-0.5191714,-2.444672,0,740
14653,-1.4609718,1.8519162,-0.077158295,-2.5943837,-1.6269984,1,453
14654,0.61660343,0.0037725428,0.40601215,-0.9646319,-0.5235963,0,390
14655,-0.91278154,-0.7794946,0.69150275,-1.3357743,-1.2623478,1,288
14656,-0.77007747,0.44064605,-0.35897464,-1.2473296,-2.435622,0,330
14657,-0.75145584,1.74939,-1.3005887,-1.3865936,1.583461,1,510
14658,0.10646405,-0.07680558,-0.62702996,0.43613926,0.20688985,1,506
14659,3.175542,1.4350725,0.69652706,1.422736,0.113816544,0,1218
14660,0.23176217,-0.1945443,1.0185057,-0.19994241,0.571704,0,552
14661,-0.8735019,1.8900696,-0.77070254,1.4052757,-1.0541041,0,320
14662,-0.701233,1.4810588,0.54396534,-1.2566688,0.054288313,0,482
14663,-0.09779759,-0.15084043,-1.5307359,0.7373,-0.24056809,0,389
14664,0.36874557,-0.06761375,0.3386528,2.110302,0.04392813,1,985
14665,0.6830884,0.63541615,1.4797298,1.2667726,1.3787537,1,1583
14666,0.731494,-1.3298292,0.11539901,-1.0363306,0.77362716,0,230
14667,-0.18939285,0.5245096,-0.6772498,0.6668313,-0.11903322,1,522
14668,-0.4035023,-0.10720184,0.85499275,-0.71032184,1.2154186,1,495
14669,-0.8191465,-0.56819046,1.5215707,-0.57063186,0.27688235,0,382
14670,0.7216113,0.68372357,-0.83596927,0.69283676,-1.9851104,1,633
14671,0.051390424,-1.534586,-0.89852464,0.22173429,0.021925578,0,408
14672,-1.8500819,-1.6800812,1.9144176,-0.93341714,-1.1568207,1,171
14673,-1.271995,-0.2173481,0.53619254,0.09282289,-0.2870515,0,432
14674,0.35425764,2.123529,0.9579841,1.6095258,-1.4455147,0,811
14675,1.1527032,0.7796799,1.4162202,-1.8756759,-0.6988488,1,1287
14676,-0.18885455,0.032092426,-0.33639106,-2.1464581,-0.46344402,1,394
14677,-2.3576999,0.69982463,-0.7297802,0.8083465,2.2772298,0,1109
14678,1.0544177,0.28127834,-0.026501393,-0.36087,-0.21618629,1,791
14679,-0.3129897,-0.8703714,0.61991817,-0.39939818,-0.08386449,0,353
14680,-1.2213897,-1.4112502,0.12825094,0.73494977,0.7363868,1,532
14681,-0.4297834,0.57774687,-0.76977736,-0.98327357,-1.2471931,1,437
14682,0.3685809,-1.5211726,1.0794835,1.1325982,-0.18193378,0,472
14683,-0.19700882,-0.023393605,0.70298755,0.34444085,0.48627248,0,542
14684,0.21812402,0.9385567,2.3452826,0.5347574,-0.6872317,0,838
14685,-0.4006831,0.40830553,0.79791445,-0.9536061,0.019467022,1,548
14686,0.24574573,2.2404935,0.9090377,0.0023871614,0.07373475,1,1228
14687,-1.9996287,-1.0342411,1.1415602,1.3213669,-0.65070677,1,328
14688,0.6532715,-0.5587933,0.2529392,-0.41631135,1.3599781,0,439
14689,-0.0386909,-1.586561,0.3697565,0.5463928,1.4691112,0,742
14690,1.048619,-0.5144495,0.14214048,0.07001217,1.1901168,0,597
14691,0.6232883,-1.3537766,-0.48968953,0.22177437,0.8588329,1,618
14692,-0.05363918,-1.3801644,-0.53585464,-0.09348488,2.171992,0,699
14693,0.31138372,0.20049018,-1.3797455,-0.071744435,-0.59537977,0,268
14694,1.4028648,0.870154,-0.083537884,0.051009573,0.21673407,1,1096
14695,2.2316616,1.6610179,-0.89552397,0.2121275,0.0448893,0,556
14696,-2.165027,0.7200965,0.9939956,-0.68054265,-0.59872866,0,431
14697,1.2121195,-1.2530347,0.42173034,1.3133234,-0.7276512,1,717
14698,0.15682192,-0.6206684,0.98778385,-0.17404819,1.9204568,1,848
14699,-0.608204,0.7523847,-0.9459927,-0.73731536,0.11489893,1,393
14700,-0.35331225,0.8565761,-1.2306973,0.6734612,0.7058421,1,696
14701,-1.1495302,-0.1536142,0.82584345,-0.65004975,1.5770255,0,560
14702,1.7975667,-0.1267016,-1.151332,-0.88701427,0.24921344,0,175
14703,0.1895268,-1.431346,-1.3313732,1.3916992,1.33507,0,827
14704,-0.7944092,1.0975088,0.544563,-1.4506925,-1.8040944,1,564
14705,0.014085174,-1.6767884,-1.4187404,-0.27542108,0.38373426,0,398
14706,-0.06569423,0.49675944,-0.23435494,1.8731928,-0.39863354,1,789
14707,0.27975443,1.5860118,-0.0749507,-0.08182353,-0.5433788,1,917
14708,0.8023827,1.5181664,-0.83133346,1.1827146,1.0101539,0,860
14709,1.6400625,0.9077237,1.447076,0.5921953,1.1330272,1,1790
14710,1.7110027,-0.34486616,-0.57441604,0.66102713,0.14175569,1,874
14711,-0.6133769,-0.8476318,0.48605794,0.27044246,1.1437778,0,642
14712,0.95087475,-0.52534693,0.13922574,0.36540878,-0.16601491,0,319
